page,name,link,thumbnail,rating,date,snippet,images,local_guide
14,Erick Yunanda,https://www.google.com/maps/contrib/106072368798357620822?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL0z17IoUN1dAEEOD2uQmE6iJQBuggd7q2OClRLZLnPblEjjA=s120-c-rp-mo-ba4-br100,5.0,7 tahun lalu,Sangat menyenangkan dan puas dengan permainan yg ada di GoFun,"['https://lh5.googleusercontent.com/p/AF1QipPRRHfp-8weLRT50rGTDXbUjbLQbdx_j_swr3vF=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMDKFLVlhmq0VazwQtTSukb1HAqF6CO0bPUSceV=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMn6hvL6D_RIW-lZ8y6A1Kc1bfXM0jKNBbo4Iv5=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNYKoX-319NFkbzUK9MR8tEyWHJJldTuZIMC0ke=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOOX_AOZt3LoDAV-KcvOaf2oBWWFAU5vCTHFnpz=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOAJS6MIK9ZPbLiTbXS0NwSGFPcT5txx6wxP2PC=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO99857E3uNRKKE2-04OZ1LKGGqXMywM4ZYSpUC=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMOFnR7cihZ4TWuIR1nmHsjKsY7zyaKnn16HSRR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMtNSNRJiADzmQJr6d8jCrxkf3pEkSuWykjv5zg=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM_P537vztWwKcZFwwpTVPDfERHiakyICvDCfA9=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOptebLUbc3iMy1DLtGPT3c6q6geDmj2l7VP9Fr=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOscjTL3wzmZrdIHVJVpbtPdm6ydCmFLrX3dGVI=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNv46yFDUVvdZCd3yEZF5H0NCnedUJd_mD5mr1d=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOaFTz5xaoGCdQsb8nW16hrTAu-iG4rohKJ6F9n=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPfbmWzHoxZGqYDcSn7629GyEDfZDMye5NjrS0y=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMUFajJKzdU62Ar0k0GEcK3VMTFtnUBnYwH8Nzn=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPPcnddsSLuKvGUxWFOVVQg7xfVG9e7L8qt5KUz=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNgWczv-5wYONRT3U0i0Ap00YwN0VrQs8eksiB4=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPnxlSrAfWoj53I40ycHrZjHcoYAdYpcUQ9X22I=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNFC2wIkLimq_TrU-645StBricNNak2TI8N_Wn1=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPabdJXhZAECXxJXPF-qv6eoeiAB1TZANVpaHwL=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNFp-SZfkPBaMAlK8ooKaC_vKw7UiDwweVe3gb5=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM4_Fvbyx-DD2d07MOwVGouyxaewe9TmUtBEmQZ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOmve9japfdbi2idCnJlB2__BtPk8nvzYw9h-3k=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN51CSAEWN2qJcnpjRovltzl1RO5SxA1GcQmIy2=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOmjmUpsfAZlhD4mtA61NEbGEHCRqh1_smrygLR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOtZZx0bCMaTNX20fo3RcAGXNtrVI6TjLtQV42e=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM5S8xHJBgBfFImVBuk5ijxjmUTF9QcvdhOgl6k=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP8u__M_ioeYhX3TBTsxPt9DY2s8xsKo93z5bxN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO5vzB-570Er0T6qYZgxM661s8tZTP969xJXc7B=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOYqAnnqyYwRf9uAHvYibuNHhMJoCdZUJLcbhiN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMirms3QZCMaxZ5MOCBfnkz1BVfmdeaIJFnKXoU=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMOPUqTCGFfHhYpDjQ6PRPUbJJP-Gp_U3CmDdok=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipObOmMvXhAlphv7FhYcGyZOrz1CxUPnH8JpTnWr=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN2sdfPS0J-_i0hLKw9H0ttUXrGC51UTIOXENd2=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMskxopKTjLrvGNJdcDPotE-WGvRpHyGln57ViL=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOtWiiiLwAM9e_WoCm629am-FBd_ZLN-mc8XyQr=w150-h150-k-no-p']",True
14,Suryandini Indurasmi,https://www.google.com/maps/contrib/110749718118602083641?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU3CsEUTnw2LqH_sN1-mfBvP8hhYmVPDoJyj0DCSk6EVXzLIso=s120-c-rp-mo-br100,5.0,5 tahun lalu,"Tempat bersih, staff d setiap wahana ramah, banyak tempat2 yg instagramable anak2 bisa bermain sepuasnya dgn tiket terusan n lebih menguntungkan.",['https://lh5.googleusercontent.com/p/AF1QipMPYtWJyrOBSGzhlukBqwIOodbLi93JsU28dEwx=w150-h150-k-no-p'],True
14,teacher hafid,https://www.google.com/maps/contrib/101946134471043254550?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUXc43sdvTJOi_8fw3w5d450xtXgVt_EmCU-haYfvez5HXTOKzx=s120-c-rp-mo-ba4-br100,3.0,9 bulan lalu,"Tinggal masa kejayaan.. dulu sangat rame.. sekarang sepiii..
Petugas penjaga permainan sampai harus bergantian.. jadi agak lama menunggu..

Semoga segera membaik yaaah",,True
14,Salsabila Hana,https://www.google.com/maps/contrib/102172989335318217113?hl=id,https://lh3.googleusercontent.com/a/ACg8ocINKDwhq8ZTrMOwqGBH3xDVRwLxciAXEpNrUxgsYogWQrCh51i3=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,"tempatnya bagus dnan wahananya menarik, htm nya juga ga begitu mahal, trus kalo mau beli tiket untuk semua wahana juga bisa",['https://lh5.googleusercontent.com/p/AF1QipMsPDoceKNSdg7UN4Isg5sQt_BCuvsBTHfVVVL4=w150-h150-k-no-p'],True
15,Tiara Putri,https://www.google.com/maps/contrib/107451631299575954752?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUqC_quJYL6y0yhneq3CPrZq5AsEvKHhuqV8lwLs9YkgyJMi7TUTg=s120-c-rp-mo-ba4-br100,4.0,2 tahun lalu,"Kesini tiap ada diskon hihi
Seneng bnget kesini, wahana juga lumayan murah
Terdapat hiburan juga
Cocok untuk bermain anak kecil juga","['https://lh5.googleusercontent.com/p/AF1QipOjeYWsIZu5wPz0z3p2Y-RjLgZC0COGzIHMpTTV=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMKluoHQrqL80EEgnfyMGg84eeDBWH_7Ci5rWZe=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN-AGecVK_YBaXOhG2stdvlpSVs4quWjk3rkQU8=w150-h150-k-no-p']",True
15,Rammm,https://www.google.com/maps/contrib/117079798841335549564?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXD210iOO7Km-iLnOd9vVDUG7LvPZC6li5BHftIh4Vhd8fErkA=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,"foto udah lama bgt, waktu event imlek, entertainment yang bagus pokoknya satu satu nya terbesar di bjn menurut ku","['https://lh5.googleusercontent.com/p/AF1QipMbyxKTuTWU2It3t6ounPD5hb_UUTMroUfvy9lM=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOmaVzB3FoVH-i2XXCYV6jZIR5qzTApiTz9-SFy=w150-h150-k-no-p']",True
15,Yusron NuMa,https://www.google.com/maps/contrib/101530105096224471520?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKmEuDwsgTwUtQHa98VpCr_p0JmAISS4a4Nd8c0APNY_Lpscw=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,"Tempat rekreasi yang pas buat keluarga, tempatnya aman, nyaman dan banyak pilihan bermain buat anak2",['https://lh5.googleusercontent.com/p/AF1QipN2i0Lq9l79mNR28U9DGXkWW0t-N-vdMBkpGnSu=w150-h150-k-no-p'],True
15,Agus Hery,https://www.google.com/maps/contrib/103655340805242910262?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXTcgAbZBvPv7ezhM2Ba2GfVnlDDd3dGlGfhbQJxrFHi5_bMR8=s120-c-rp-mo-ba4-br100,3.0,6 tahun lalu,"Lumayan menghibur u anak2 di musim liburan lebaran, jadi tdk jenuh dirumah n bisa main2...","['https://lh5.googleusercontent.com/p/AF1QipOxl74skA35-nYNTMr0svlIZj_KN79kqDfFRREI=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPpyfqkJxESimDOybQsJ8iLfmGihbdGo72ciI5J=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMpBwuxxpf3Xh7QKafdtf2tPJuX0EIsjrBve3UP=w150-h150-k-no-p']",True
15,Dwie Achmad Noer,https://www.google.com/maps/contrib/105429448262900810467?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX90nSD8KP6JyWiue1nRlMTTj0VSc9DHy2EoR01MLZQ7KUd6Tik=s120-c-rp-mo-ba3-br100,5.0,5 tahun lalu,"GoFun tempat wisata bermain air anak yg bagus,dan malamnya dihiasi lampu2 indah yg membuat betah lama2 disana. banyak jg permainannya,sampai capek deh klo mau coba semua...",['https://lh5.googleusercontent.com/p/AF1QipOQ63ZRejcXgBNCB_fTMlfluO7aHE8gUyZa9paY=w150-h150-k-no-p'],True
15,Mas Atikah AshShufi,https://www.google.com/maps/contrib/113383483238061844504?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWvWNwkypow6NvpxH3yB-PFxgt6TMULj-ev03grf8YI64XQx-Y=s120-c-rp-mo-ba2-br100,5.0,6 tahun lalu,"Cocok buat foto-foto karena banyak lampu warna warni yang cantik. . wahana lumayan banyak.  Paling suka itu naik bianglala,  karena besar dan bagus 😍
cocok buat menghabiskan waktu bersama keluarga...",['https://lh5.googleusercontent.com/p/AF1QipP05Ub403mGtqk1PgIz4uY-l4u2ahYzhuNiRxOw=w150-h150-k-no-p'],True
15,faisal zuhra,https://www.google.com/maps/contrib/103692844978028542226?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWLuPRGc4TQiOuMdPMPIpEhcxRtntKn-N0DqZPt7wvDEhF4eUvn=s120-c-rp-mo-ba2-br100,5.0,6 tahun lalu,"Tempat Wisata Malam Hari yang sangat bagus di Bojonegoro, karena di sini banyak wahana permainan yang seru dan bisa menikmati lampu"" dan lampion yang menarik, juga tersedia panggung konser setiap hari nya",['https://lh5.googleusercontent.com/p/AF1QipMxlO6i7ffI183eqPI8H-7Tl0hGwYflXuNS8CI8=w150-h150-k-no-p'],True
15,Anwar Choirul,https://www.google.com/maps/contrib/112064638257225042128?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXsx4yf0GUnAeItZ3yrYXsAiK5r6g4jCg4PXu5zGx00SueanO0_=s120-c-rp-mo-ba4-br100,5.0,7 tahun lalu,Malam pergantian tahun d gofun lihat konser hanindyah mengesankan,"['https://lh5.googleusercontent.com/p/AF1QipNSV85ueyNEdZzTql6R11H6DM3wvI4JGxuT6-4i=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN3aCmLanr1qqKU2Z5wamcIZbX-PHhNpYYBQpbk=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipObOeICxwapQMxYhJqZGU2s6p0XbOqzQ6nkxO2C=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMyJ4b_KKQBgmIpelj13hncsYzD_6aHiVv6jaEj=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOODAA2HytKvAjBivAyCt1bA6wFaXSCUTrpCXgI=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNwmqZ5v87Dvr7XYtrKoRXu5uTTOUx52SKITWJA=w150-h150-k-no-p']",True
15,Bidya Nila Giwiwardani,https://www.google.com/maps/contrib/102367430852119701246?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWC5N2GZgbLFmwFh6vkq-xkRMKzXo9Dg55yApS3DSVMWaw2JhQqPw=s120-c-rp-mo-ba5-br100,4.0,7 tahun lalu,"Tempat Rekreasi yang tergolong baru di Bojonegoro, seingat saya tiket masuknya lumayan, tapi permainan masih terbatas, mungkin masih dalam proses penambahan, karena baru saja ada waterpark nya yang semakin menjadi daya tarik mengingat cuaca Bojonegoro yang panas","['https://lh5.googleusercontent.com/p/AF1QipPirfCTdQWzXL8lmuQnZMihyAhaUGgXmsc-oNeR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMtJQV-vN6_s-yEGnKhkbMjA2f2XQdYtgS5mRgh=w150-h150-k-no-p']",True
15,ddxcsxyz,https://www.google.com/maps/contrib/110841757244008301673?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVVqGdnSoHsvoPEKDHLnEjbZeEd2wNGYxJUHlbZbIbcPK4uof6Q=s120-c-rp-mo-ba4-br100,5.0,8 bulan lalu,tempat wisata keluarga cocok buat anak2 banyak tempat ftonya buat ibu2 dan anak muda yang suka foto. harga terjangkau tempat strategis,,True
16,ali max84,https://www.google.com/maps/contrib/109909367159881387634?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUWcpm4b0FiJbM_eTDzhQsEVGJVcPUmP94WnWlHV-s_dyj2IhrV=s120-c-rp-mo-ba4-br100,5.0,5 tahun lalu,Tempatnya asyik. Cocok buat yg di area jatim sebelah barat yg kejauhan misal cari tempat rekreasi ke surabaya..,"['https://lh5.googleusercontent.com/p/AF1QipPA2ww1yRZO79kLt_7ni1uVn3VTsxMta-lh2tCK=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOKCJ2wY7UEXNBPbU3IzdvA8ANL1t2PxGlMEqHd=w150-h150-k-no-p']",True
16,lala ummah,https://www.google.com/maps/contrib/112312518287908995586?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX_dSlWuYw6K0G9EhB_M6AF14pP9yWYG7BHmMbwHgd3i7gxk4qI=s120-c-rp-mo-ba4-br100,3.0,6 tahun lalu,Sebenarnya inu tempat yg cocok buat liburan di dalam kota hanya saja tiket masuknya terlalu mahal,"['https://lh5.googleusercontent.com/p/AF1QipPJS0ZEYBi5Z-kJ-OW6Gf5SDPktDFailLi1kgvj=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNFErOB6_juTm_dY_OtB9jZD_gR0prRIo9R_HW4=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNrxyYFQpkPSWtkDsL5uEhScodLvmdC-X1CgkfE=w150-h150-k-no-p']",True
16,Haris Kw,https://www.google.com/maps/contrib/109401534383548420805?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJIsMqBG-KVU0Rm17ntWx9dyp6SEVYydWO9b_wKzE91YHI9uQ=s120-c-rp-mo-ba4-br100,5.0,4 tahun lalu,"Tempat yang menyenangkan, biaya masuk murah, saran bagi pengunjung untuk membuang sampah pada tempatnya ☺️. Rekomendasi kalo wahana sudah terbuka kembali. 😍","['https://lh5.googleusercontent.com/p/AF1QipN-tmihugsVKogRWOfdvysmwvEb5XSf_W2YdH7-=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNKrzZvJ_6uFmD2-rj8P657NGq-SRL2vAlcTQ2f=w150-h150-k-no-p']",True
16,Agus Ahmadi,https://www.google.com/maps/contrib/104564709218176590800?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV3LXhI5r8XE_gk_jsErALRT1a056gaC-3-50RT3ESy97Dr17St=s120-c-rp-mo-ba3-br100,5.0,3 tahun lalu,"Sudah berkali kali datang kesini namun tiada kata bosan, selalu menambah wahana dan tempat edukasi serta refreshing",['https://lh5.googleusercontent.com/p/AF1QipPKb-QFqDePTMywOOfxayvV04B2NChytfaapKqP=w150-h150-k-no-p'],True
16,OJEK PANGKALAN ONLINE PEREMPATAN BANGKLE 24 JAM,https://www.google.com/maps/contrib/117849093181449518557?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUj4dSu8pWQWclJyT8knnwdPtCDkMbWQEJEEBLHMpDWtj7Kb58=s120-c-rp-mo-ba6-br100,5.0,4 tahun lalu,"Pernah mengunjungi lokasi tempat situ sama temen2 bulan maret 2018 yg lalu hiburanya banyak permainan seperti pasar malam juga ada tontonan panggung dangdut &  luas tempatnya ,","['https://lh5.googleusercontent.com/p/AF1QipOqrmtTmW-c7wR5NhslX5BPPVFr7ALowkLnZnE=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPV6kTermzVVXDY1v8lP6Mkkp6N4lunz1i6guU=w150-h150-k-no-p']",True
16,Ayu Aisya,https://www.google.com/maps/contrib/110144402052950258813?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXORZxZeJAYuQvwCwq1h-f78Rt_osiNLs86TgLdZaBcOmcbdDJK=s120-c-rp-mo-ba3-br100,5.0,5 tahun lalu,"Jauh jauh kesini dan hasilnya lumayan memuaskan haha, untuk tiket menurutku termasuk murah . Untuk yg dateng cuman pgn foto"" aja juga ga akan nyesel (yg biasa 20k) soalnya tempatnya bagus.",['https://lh5.googleusercontent.com/p/AF1QipO90oikUnpd0iqCgcXtR4GlIwHzi5GrAgb78wI4=w150-h150-k-no-p'],True
16,Annisa Audrey Prasetyanti,https://www.google.com/maps/contrib/106076922692121735727?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUKVXFldCd3acuiQOPIQyF_uzt5SruOHiw3DH2DcT554nPl89Hc=s120-c-rp-mo-ba4-br100,5.0,6 tahun lalu,"GoFun cocok banget bagi tempat wisata keluarga. Tempatnya luas banget dan wahana nya bermacam macam. Mulai dari usia anak anak,remaja,maupun dewasa bisa menikmati wahana disini. Spot fotonya pun beragam,sehingga momen bisa lebih diabadikan.","['https://lh5.googleusercontent.com/p/AF1QipO8T5xF1AjJ5nsHwj0UTlw7wodldaqSoh6-OtxQ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNrqkhNQbntIxNUCyoyss_JZrJ5FZMXbZX6e6WL=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNqPioj3SE3VSjafXO52AXJsrUT7E_HGYSwg4Uu=w150-h150-k-no-p']",True
16,Ali Mahmudi,https://www.google.com/maps/contrib/106409371919290098723?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV1szXfTXrPTWuI3n_B56MIsUztndXIQINUuHCcSASCioaWtqgd=s120-c-rp-mo-ba2-br100,5.0,6 tahun lalu,Tempat yg nyaman untuk bermain anak2..,"['https://lh5.googleusercontent.com/p/AF1QipMDKqcdWoCVr2W1Wa_m9NUdLjpmwzNRLX1SBUvW=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNnbUrzQSK7_ip764xq6J4A3Roq2KG3b6RKXFTq=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOJCGD-z_xDgrj5hdIwkJ76oXEYu3L3mXD0Ony8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPXpvuIHftvHcS5aDwQycaixl2GBeU_ES4LG9al=w150-h150-k-no-p']",True
16,Tomi Kalaza,https://www.google.com/maps/contrib/109759821743223294912?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXfYzpx68QPdKijO7OngDKrtH_5NGShZ7RFLZwg7MbqLvtelr1H=s120-c-rp-mo-ba6-br100,4.0,4 tahun lalu,Wisata bagus di Bojonegoro... Kalau tidak weekend sepi dan beberapa wahana tidak buka...,"['https://lh5.googleusercontent.com/p/AF1QipOsWoikk-OA8odPb5DwSodQ8G-dFFFXpQ0OUZWh=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN2a7pwVZxnSlxh6wB81uhQaU0B65OeQE1sAVSB=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOfReEjBUgir3ffF6i6BuiiYUP1GpoZlTeHK6VJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP1FEHKYUxxs87aHjq3tQtvBmKmqepFmenVOoky=w150-h150-k-no-p']",True
16,galuh na,https://www.google.com/maps/contrib/105218085202082824558?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXhy_ouCNS7tJ6JdGIGd4TADK3FtFSzHoQx7R7omasn7IbQtHQ=s120-c-rp-mo-br100,2.0,9 bulan lalu,Area Momikuland ada tempat buat menunggu di dalam. Harusnya bisa upselling tiket khusus penunggu . Dari pada area KOSONG. AC dan Listrik sama aja nyala ada orang / gk ada orang . Skrng saatnya UPSELLING CARI ide bagaimana caranya dapat CUAN . Daripada area KOSONG .,,
17,Dewi APP,https://www.google.com/maps/contrib/116226341704657446657?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV51AjwEy265P7g3EsTKje7qYeBc8Yp0lZEWQTJ9yYv4F47mqd4=s120-c-rp-mo-ba5-br100,5.0,5 tahun lalu,Banyak wahana permainan dan cocok untuk liburan keluarga.,"['https://lh5.googleusercontent.com/p/AF1QipOywbdEevkE9KbR3JsTmOfQhMjpC60FWB0cSP83=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMK2L911veVzOZ-pl9Zq84Srwd-L2G6oBp7tTsW=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOENc1EoQZPgT5UPtjTiv6wwWLFdkCEUSWVqkls=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPIHwRgtvw-0AiXg-t7cz_UAyJwuEw3bcTsVRMV=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN05urtCtq6F1xS5oqeX6aTf8i_qxMDnKELGEye=w150-h150-k-no-p']",True
17,FARIQ EKA SETIYAWAN,https://www.google.com/maps/contrib/106451999309422671807?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUnjTayI6v3onTM3PlOonFQ0gj7aBUv3UQ1ThL7dJOFUTMzGAU=s120-c-rp-mo-br100,5.0,5 tahun lalu,Bagus sekali wahana permainan ini menarit,"['https://lh5.googleusercontent.com/p/AF1QipNdRwfQOUUiQNShylDB_DykCl2n7T78FfzL_2tY=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMBfSj_prVKjq8Z7FxpDrTBtnLQUQEEXLkxJIq-=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPyxz9DuTW_wqQXyZhFCU42jdGcgpTwO1ZxpZa_=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPwby_edKasd6vTF-hoY8kTUTSbs8Mui9i_JgXf=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPV8mzT-kv0lKKlGXsFP5_UN4c5mX2VFd__MihH=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPY0Y9q-q4OSx_pTKX7bl7NVqgIo9BcxrNaC4Fv=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOoRONS4wzEmAIECHNMjNZ2eT2-VYMDZbIWIeyX=w150-h150-k-no-p']",True
17,Jus Qomar AR,https://www.google.com/maps/contrib/104046597141363571475?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVV518HDlC7Ppk4qpYcnUq5bwJ3SxVcL3j-4o85O-xaYSiuHwdshA=s120-c-rp-mo-ba6-br100,5.0,7 tahun lalu,"Nama2 permainannya sangat unik, disesuaikan permainan jadul","['https://lh5.googleusercontent.com/p/AF1QipNaoLN-6OMQQjAN_cOtu235T7bRzZJ9ywIQBS9Q=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNJO5GUUPobp_dD2g3P2qS_-7oLpOMWx6lVsVPv=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOlVcDACJWEe85PIBG5e7_myvOZ24NHD-4QhYHR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMS63KntqC5GWE979Eix1wQtHzESxKDU2dCbMZb=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMD5RqdZNDGnyUWn6nOulczhMdMmo1Blfg89RUw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMzcU9OUSZa-xzMYBvHEXQ8bTkyhUaCy8Jh1-gC=w150-h150-k-no-p']",True
17,Viea Ballen,https://www.google.com/maps/contrib/113930320519776778741?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUNJ8SBvOJOxTLXK9wBQ7wa0b3G7BGdU9dMlLBRcD7976zKb3wD8w=s120-c-rp-mo-ba2-br100,5.0,5 tahun lalu,Cocok untuk menghibur diri... Mau sendiri maupun bareng².. 😁 tempat nya seru asyik.. Pokok warbiasaahh di Bojonegoro..tiket masuk nya pun terjangkau..😊💕,['https://lh5.googleusercontent.com/p/AF1QipOW2kWT_qivzHslgjkf_piwF328CThp3iK9aNse=w150-h150-k-no-p'],True
17,Rizky Arief,https://www.google.com/maps/contrib/110440612742119568579?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXFh0qNWpSfCJBvyKnp7qp8rlCbuQfr94Vyh9BeViOiAwyUUD7c=s120-c-rp-mo-ba3-br100,5.0,5 tahun lalu,Lokasi wisata yg menarik jika dilihat dari usianya yg cukup belia,"['https://lh5.googleusercontent.com/p/AF1QipNiiqXspoJYeiUcaMf8ujbbMzwwTj7sAyRP2gki=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMXR2O9aXNkD_0NuLFlNgUCiLOl1USxqzP8wNVz=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNeXzL6G2DUXLZqR9thawujSHxFNimXb2S0zZSm=w150-h150-k-no-p']",True
